mapstat_id,timestamp_unix,team1_id,team1_nome,team1_score,team2_id,team2_nome,team2_score,vencedor,mapa,evento_id,evento_nome
188461,1732267200000,6665,Astralis,13,11241,B8,9,Astralis,Ancient,7865,Perfect World Shanghai Major 2024 Europe RMR B
188455,1732267200000,11241,B8,11,6665,Astralis,13,Astralis,Nuke,7865,Perfect World Shanghai Major 2024 Europe RMR B
188449,1732267200000,6665,Astralis,11,11241,B8,13,B8,Mirage,7865,Perfect World Shanghai Major 2024 Europe RMR B
188458,1732266600000,5995,G2,11,4914,3DMAX,13,3DMAX,Ancient,7865,Perfect World Shanghai Major 2024 Europe RMR B
188451,1732266600000,4914,3DMAX,13,5995,G2,6,3DMAX,Dust2,7865,Perfect World Shanghai Major 2024 Europe RMR B
188446,1732266600000,4914,3DMAX,5,5995,G2,13,G2,Anubis,7865,Perfect World Shanghai Major 2024 Europe RMR B
188443,1732255200000,7532,BIG,13,12426,Passion UA,9,BIG,Mirage,7865,Perfect World Shanghai Major 2024 Europe RMR B
188439,1732255200000,12426,Passion UA,5,7532,BIG,13,BIG,Dust2,7865,Perfect World Shanghai Major 2024 Europe RMR B
188438,1732255200000,12426,Passion UA,13,7532,BIG,9,Passion UA,Anubis,7865,Perfect World Shanghai Major 2024 Europe RMR B
188413,1732197000000,7175,HEROIC,8,7532,BIG,13,BIG,Ancient,7865,Perfect World Shanghai Major 2024 Europe RMR B
188408,1732191000000,11251,Eternal Fire,16,4914,3DMAX,19,3DMAX,Nuke,7865,Perfect World Shanghai Major 2024 Europe RMR B
188400,1732182300000,12426,Passion UA,13,7020,Spirit,11,Passion UA,Anubis,7865,Perfect World Shanghai Major 2024 Europe RMR B
188389,1732165200000,5378,Virtus.pro,14,12426,Passion UA,16,Passion UA,Mirage,7865,Perfect World Shanghai Major 2024 Europe RMR B
188387,1732161600000,7020,Spirit,13,11241,B8,1,Spirit,Dust2,7865,Perfect World Shanghai Major 2024 Europe RMR B
188374,1732109100000,12394,BetBoom,9,9928,GamerLegion,13,GamerLegion,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188372,1732109100000,9928,GamerLegion,13,12394,BetBoom,5,GamerLegion,Nuke,7864,Perfect World Shanghai Major 2024 Europe RMR A
188370,1732109100000,12394,BetBoom,16,9928,GamerLegion,12,BetBoom,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188356,1732068000000,10567,SAW,9,12394,BetBoom,13,BetBoom,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188355,1732068000000,12394,BetBoom,13,10567,SAW,9,BetBoom,Vertigo,7864,Perfect World Shanghai Major 2024 Europe RMR A
188344,1732017600000,6667,FaZe,13,5752,Cloud9,6,FaZe,Inferno,7864,Perfect World Shanghai Major 2024 Europe RMR A
188343,1732017600000,5752,Cloud9,13,6667,FaZe,7,Cloud9,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188342,1732017600000,6667,FaZe,13,5752,Cloud9,6,FaZe,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188341,1732003200000,11283,Falcons,7,9928,GamerLegion,13,GamerLegion,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188339,1732003200000,9928,GamerLegion,7,11283,Falcons,13,Falcons,Nuke,7864,Perfect World Shanghai Major 2024 Europe RMR A
188336,1732003200000,11283,Falcons,6,9928,GamerLegion,13,GamerLegion,Vertigo,7864,Perfect World Shanghai Major 2024 Europe RMR A
188340,1732003200000,4991,fnatic,8,6667,FaZe,13,FaZe,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188337,1732003200000,4991,fnatic,5,6667,FaZe,13,FaZe,Anubis,7864,Perfect World Shanghai Major 2024 Europe RMR A
188334,1731993300000,10567,SAW,2,4608,Natus Vincere,13,Natus Vincere,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188332,1731993300000,4608,Natus Vincere,13,10567,SAW,10,Natus Vincere,Nuke,7864,Perfect World Shanghai Major 2024 Europe RMR A
188333,1731992400000,7969,Nemiga,8,12394,BetBoom,13,BetBoom,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188331,1731992400000,12394,BetBoom,13,7969,Nemiga,8,BetBoom,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188313,1731921000000,6667,FaZe,11,9565,Vitality,13,Vitality,Dust2,7864,Perfect World Shanghai Major 2024 Europe RMR A
188309,1731921000000,9565,Vitality,13,6667,FaZe,5,Vitality,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188306,1731909600000,4608,Natus Vincere,7,4494,MOUZ,13,MOUZ,Inferno,7864,Perfect World Shanghai Major 2024 Europe RMR A
188302,1731909600000,4494,MOUZ,13,4608,Natus Vincere,8,MOUZ,Dust2,7864,Perfect World Shanghai Major 2024 Europe RMR A
188300,1731909600000,4608,Natus Vincere,13,4494,MOUZ,4,Natus Vincere,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188299,1731906000000,4991,fnatic,13,12394,BetBoom,11,fnatic,Nuke,7864,Perfect World Shanghai Major 2024 Europe RMR A
188298,1731906000000,10567,SAW,13,11283,Falcons,5,SAW,Anubis,7864,Perfect World Shanghai Major 2024 Europe RMR A
188296,1731902400000,10333,Sangal,2,5752,Cloud9,13,Cloud9,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188263,1731846600000,6667,FaZe,16,11283,Falcons,12,FaZe,Nuke,7864,Perfect World Shanghai Major 2024 Europe RMR A
188261,1731843000000,7969,Nemiga,5,5752,Cloud9,13,Cloud9,Inferno,7864,Perfect World Shanghai Major 2024 Europe RMR A
188259,1731843000000,4494,MOUZ,13,10333,Sangal,3,MOUZ,Mirage,7864,Perfect World Shanghai Major 2024 Europe RMR A
188256,1731839400000,9565,Vitality,13,12394,BetBoom,3,Vitality,Nuke,7864,Perfect World Shanghai Major 2024 Europe RMR A
188236,1731821100000,6667,FaZe,13,5752,Cloud9,8,FaZe,Ancient,7864,Perfect World Shanghai Major 2024 Europe RMR A
188235,1731820200000,7969,Nemiga,3,4494,MOUZ,13,MOUZ,Inferno,7864,Perfect World Shanghai Major 2024 Europe RMR A
188234,1731816000000,9565,Vitality,13,9928,GamerLegion,8,Vitality,Inferno,7864,Perfect World Shanghai Major 2024 Europe RMR A
188233,1731816000000,4608,Natus Vincere,13,4991,fnatic,9,Natus Vincere,Inferno,7864,Perfect World Shanghai Major 2024 Europe RMR A
188162,1731672000000,12376,M80,8,8297,FURIA,13,FURIA,Vertigo,7863,Perfect World Shanghai Major 2024 Americas RMR
188154,1731672000000,8297,FURIA,13,12376,M80,8,FURIA,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
188142,1731660600000,9996,9z,10,8297,FURIA,13,FURIA,Dust2,7863,Perfect World Shanghai Major 2024 Americas RMR
188139,1731660600000,8297,FURIA,13,9996,9z,8,FURIA,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
188136,1731650100000,7176,RED Canids,17,9455,Imperial,19,Imperial,Dust2,7863,Perfect World Shanghai Major 2024 Americas RMR
188135,1731650100000,9455,Imperial,13,7176,RED Canids,10,Imperial,Vertigo,7863,Perfect World Shanghai Major 2024 Americas RMR
188132,1731636000000,12376,M80,19,12144,BESTIA,17,M80,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
188131,1731636000000,12376,M80,4,12144,BESTIA,13,BESTIA,Mirage,7863,Perfect World Shanghai Major 2024 Americas RMR
188130,1731636000000,12144,BESTIA,7,12376,M80,13,M80,Dust2,7863,Perfect World Shanghai Major 2024 Americas RMR
188076,1731578400000,8297,FURIA,7,5973,Liquid,13,Liquid,Inferno,7863,Perfect World Shanghai Major 2024 Americas RMR
188068,1731578400000,8297,FURIA,13,5973,Liquid,3,FURIA,Dust2,7863,Perfect World Shanghai Major 2024 Americas RMR
188062,1731578400000,5973,Liquid,13,8297,FURIA,3,Liquid,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
188056,1731567600000,12376,M80,9,5005,Complexity,13,Complexity,Vertigo,7863,Perfect World Shanghai Major 2024 Americas RMR
188054,1731567600000,5005,Complexity,13,12376,M80,8,Complexity,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
188051,1731556800000,4773,paiN,13,9996,9z,0,paiN,Dust2,7863,Perfect World Shanghai Major 2024 Americas RMR
188049,1731556800000,9996,9z,11,4773,paiN,13,paiN,Mirage,7863,Perfect World Shanghai Major 2024 Americas RMR
188008,1731488400000,9215,MIBR,13,5005,Complexity,11,MIBR,Vertigo,7863,Perfect World Shanghai Major 2024 Americas RMR
188002,1731488400000,5005,Complexity,9,9215,MIBR,13,MIBR,Nuke,7863,Perfect World Shanghai Major 2024 Americas RMR
187994,1731477600000,12257,Wildcard,13,9996,9z,6,Wildcard,Inferno,7863,Perfect World Shanghai Major 2024 Americas RMR
187987,1731477600000,12257,Wildcard,16,9996,9z,14,Wildcard,Nuke,7863,Perfect World Shanghai Major 2024 Americas RMR
187985,1731474000000,4773,paiN,13,9455,Imperial,5,paiN,Ancient,7863,Perfect World Shanghai Major 2024 Americas RMR
187983,1731474000000,5973,Liquid,13,12144,BESTIA,4,Liquid,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
187953,1731415800000,9215,MIBR,13,9455,Imperial,9,MIBR,Nuke,7863,Perfect World Shanghai Major 2024 Americas RMR
187946,1731412500000,7176,RED Canids,13,12376,M80,16,M80,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
187931,1731407400000,4773,paiN,10,12257,Wildcard,13,Wildcard,Nuke,7863,Perfect World Shanghai Major 2024 Americas RMR
187911,1731394200000,7176,RED Canids,7,9996,9z,13,9z,Dust2,7863,Perfect World Shanghai Major 2024 Americas RMR
187908,1731390900000,5005,Complexity,13,12144,BESTIA,7,Complexity,Anubis,7863,Perfect World Shanghai Major 2024 Americas RMR
187901,1731384300000,12257,Wildcard,16,5973,Liquid,12,Wildcard,Inferno,7863,Perfect World Shanghai Major 2024 Americas RMR
187465,1730651400000,7175,HEROIC,2,6248,The MongolZ,13,The MongolZ,Mirage,7694,Thunderpick World Championship 2024 Finals
187458,1730651400000,7175,HEROIC,11,6248,The MongolZ,13,The MongolZ,Anubis,7694,Thunderpick World Championship 2024 Finals
187450,1730651400000,7175,HEROIC,13,6248,The MongolZ,6,HEROIC,Ancient,7694,Thunderpick World Championship 2024 Finals
187445,1730651400000,6248,The MongolZ,13,7175,HEROIC,8,The MongolZ,Dust2,7694,Thunderpick World Championship 2024 Finals
187415,1730624400000,7020,Spirit,7,5995,G2,13,G2,Dust2,7557,BLAST Premier World Final 2024
187413,1730624400000,7020,Spirit,5,5995,G2,13,G2,Anubis,7557,BLAST Premier World Final 2024
187409,1730624400000,7020,Spirit,7,5995,G2,13,G2,Mirage,7557,BLAST Premier World Final 2024
187391,1730577300000,4914,3DMAX,9,6248,The MongolZ,13,The MongolZ,Ancient,7694,Thunderpick World Championship 2024 Finals
187385,1730577300000,6248,The MongolZ,13,4914,3DMAX,6,The MongolZ,Anubis,7694,Thunderpick World Championship 2024 Finals
187357,1730552100000,6665,Astralis,5,7020,Spirit,13,Spirit,Ancient,7557,BLAST Premier World Final 2024
187349,1730552100000,7020,Spirit,3,6665,Astralis,13,Astralis,Vertigo,7557,BLAST Premier World Final 2024
187346,1730552100000,7020,Spirit,13,6665,Astralis,5,Spirit,Dust2,7557,BLAST Premier World Final 2024
187339,1730536500000,5995,G2,13,9565,Vitality,8,G2,Mirage,7557,BLAST Premier World Final 2024
187333,1730536500000,9565,Vitality,13,5995,G2,7,Vitality,Inferno,7557,BLAST Premier World Final 2024
187329,1730536500000,5995,G2,13,9565,Vitality,10,G2,Dust2,7557,BLAST Premier World Final 2024
187287,1730459400000,7020,Spirit,19,6667,FaZe,17,Spirit,Anubis,7557,BLAST Premier World Final 2024
187281,1730459400000,7020,Spirit,13,6667,FaZe,10,Spirit,Mirage,7557,BLAST Premier World Final 2024
187274,1730449800000,9565,Vitality,13,4494,MOUZ,6,Vitality,Mirage,7557,BLAST Premier World Final 2024
187271,1730449800000,4494,MOUZ,6,9565,Vitality,13,Vitality,Dust2,7557,BLAST Premier World Final 2024
187250,1730385300000,7020,Spirit,10,5995,G2,13,G2,Mirage,7557,BLAST Premier World Final 2024
187241,1730385300000,7020,Spirit,13,5995,G2,16,G2,Anubis,7557,BLAST Premier World Final 2024
187236,1730373600000,9565,Vitality,13,5973,Liquid,11,Vitality,Nuke,7557,BLAST Premier World Final 2024
187234,1730373600000,5973,Liquid,3,9565,Vitality,13,Vitality,Dust2,7557,BLAST Premier World Final 2024
187228,1730373600000,5973,Liquid,13,9565,Vitality,10,Liquid,Anubis,7557,BLAST Premier World Final 2024
187220,1730366100000,6665,Astralis,13,4494,MOUZ,9,Astralis,Nuke,7557,BLAST Premier World Final 2024
187218,1730366100000,4494,MOUZ,7,6665,Astralis,13,Astralis,Vertigo,7557,BLAST Premier World Final 2024
187215,1730354400000,6667,FaZe,13,4608,Natus Vincere,6,FaZe,Ancient,7557,BLAST Premier World Final 2024
187214,1730354400000,6667,FaZe,13,4608,Natus Vincere,8,FaZe,Mirage,7557,BLAST Premier World Final 2024
187213,1730354400000,4608,Natus Vincere,13,6667,FaZe,6,Natus Vincere,Inferno,7557,BLAST Premier World Final 2024
187180,1730295600000,7020,Spirit,13,9565,Vitality,11,Spirit,Mirage,7557,BLAST Premier World Final 2024
187176,1730295600000,7020,Spirit,13,9565,Vitality,9,Spirit,Anubis,7557,BLAST Premier World Final 2024
187173,1730285100000,5995,G2,13,5973,Liquid,6,G2,Mirage,7557,BLAST Premier World Final 2024
187169,1730285100000,5973,Liquid,6,5995,G2,13,G2,Inferno,7557,BLAST Premier World Final 2024
187165,1730285100000,5973,Liquid,13,5995,G2,0,Liquid,Ancient,7557,BLAST Premier World Final 2024
187163,1730276100000,6667,FaZe,11,4494,MOUZ,13,MOUZ,Nuke,7557,BLAST Premier World Final 2024
187160,1730276100000,4494,MOUZ,16,6667,FaZe,13,MOUZ,Inferno,7557,BLAST Premier World Final 2024
187159,1730268000000,6665,Astralis,13,4608,Natus Vincere,6,Astralis,Mirage,7557,BLAST Premier World Final 2024
187158,1730268000000,4608,Natus Vincere,6,6665,Astralis,13,Astralis,Nuke,7557,BLAST Premier World Final 2024
187042,1730050800000,11241,B8,5,10567,SAW,13,SAW,Nuke,7603,ESL Challenger Katowice 2024
187037,1730050800000,10567,SAW,13,11241,B8,3,SAW,Ancient,7603,ESL Challenger Katowice 2024
187033,1730038200000,11241,B8,13,4773,paiN,5,B8,Mirage,7603,ESL Challenger Katowice 2024
187028,1730038200000,11241,B8,4,4773,paiN,13,paiN,Nuke,7603,ESL Challenger Katowice 2024
187024,1730038200000,4773,paiN,11,11241,B8,13,B8,Dust2,7603,ESL Challenger Katowice 2024
187017,1730028600000,11811,Monte,17,10567,SAW,19,SAW,Nuke,7603,ESL Challenger Katowice 2024
187013,1730028600000,10567,SAW,13,11811,Monte,11,SAW,Ancient,7603,ESL Challenger Katowice 2024
186987,1729971600000,4914,3DMAX,13,12144,BESTIA,9,3DMAX,Anubis,7791,Thunderpick World Championship 2024
186983,1729971600000,4914,3DMAX,18,12144,BESTIA,22,BESTIA,Ancient,7791,Thunderpick World Championship 2024
186979,1729971600000,12144,BESTIA,4,4914,3DMAX,13,3DMAX,Inferno,7791,Thunderpick World Championship 2024
186973,1729958400000,9455,Imperial,8,6248,The MongolZ,13,The MongolZ,Inferno,7791,Thunderpick World Championship 2024
186965,1729958400000,9455,Imperial,13,6248,The MongolZ,6,Imperial,Mirage,7791,Thunderpick World Championship 2024
186958,1729958400000,6248,The MongolZ,16,9455,Imperial,12,The MongolZ,Dust2,7791,Thunderpick World Championship 2024
186966,1729958400000,11241,B8,19,11251,Eternal Fire,17,B8,Anubis,7603,ESL Challenger Katowice 2024
186956,1729958400000,11251,Eternal Fire,9,11241,B8,13,B8,Mirage,7603,ESL Challenger Katowice 2024
186946,1729949100000,7175,HEROIC,13,4991,fnatic,10,HEROIC,Vertigo,7791,Thunderpick World Championship 2024
186941,1729949100000,4991,fnatic,10,7175,HEROIC,13,HEROIC,Nuke,7791,Thunderpick World Championship 2024
186924,1729938600000,11251,Eternal Fire,13,11283,Falcons,4,Eternal Fire,Inferno,7603,ESL Challenger Katowice 2024
186915,1729938600000,11251,Eternal Fire,16,11283,Falcons,12,Eternal Fire,Dust2,7603,ESL Challenger Katowice 2024
186907,1729881000000,12144,BESTIA,13,12376,M80,7,BESTIA,Anubis,7791,Thunderpick World Championship 2024
186906,1729881000000,12144,BESTIA,13,12376,M80,5,BESTIA,Ancient,7791,Thunderpick World Championship 2024
186902,1729881000000,12144,BESTIA,20,12376,M80,22,M80,Inferno,7791,Thunderpick World Championship 2024
186896,1729878300000,9215,MIBR,17,11811,Monte,19,Monte,Anubis,7603,ESL Challenger Katowice 2024
186895,1729878300000,9215,MIBR,2,11811,Monte,13,Monte,Mirage,7603,ESL Challenger Katowice 2024
186893,1729871700000,9455,Imperial,16,4411,Ninjas in Pyjamas,13,Imperial,Vertigo,7791,Thunderpick World Championship 2024
186889,1729871700000,9455,Imperial,13,4411,Ninjas in Pyjamas,2,Imperial,Dust2,7791,Thunderpick World Championship 2024
186888,1729869000000,10567,SAW,13,11241,B8,10,SAW,Inferno,7603,ESL Challenger Katowice 2024
186880,1729860300000,4773,paiN,13,11811,Monte,9,paiN,Vertigo,7603,ESL Challenger Katowice 2024
186875,1729855800000,10567,SAW,13,11283,Falcons,11,SAW,Ancient,7603,ESL Challenger Katowice 2024
186870,1729850400000,11251,Eternal Fire,11,11241,B8,13,B8,Dust2,7603,ESL Challenger Katowice 2024
186860,1729794600000,12144,BESTIA,11,7532,BIG,13,BIG,Dust2,7791,Thunderpick World Championship 2024
186859,1729794600000,7532,BIG,13,12144,BESTIA,6,BIG,Anubis,7791,Thunderpick World Championship 2024
186849,1729773000000,12376,M80,1,12144,BESTIA,13,BESTIA,Anubis,7791,Thunderpick World Championship 2024
186847,1729773000000,12376,M80,5,12144,BESTIA,13,BESTIA,Mirage,7791,Thunderpick World Championship 2024
186827,1729715400000,7175,HEROIC,13,4411,Ninjas in Pyjamas,10,HEROIC,Vertigo,7791,Thunderpick World Championship 2024
186826,1729715400000,4411,Ninjas in Pyjamas,2,7175,HEROIC,13,HEROIC,Dust2,7791,Thunderpick World Championship 2024
186820,1729689900000,9455,Imperial,17,4411,Ninjas in Pyjamas,19,Ninjas in Pyjamas,Mirage,7791,Thunderpick World Championship 2024
186818,1729689900000,4411,Ninjas in Pyjamas,7,9455,Imperial,13,Imperial,Nuke,7791,Thunderpick World Championship 2024
186816,1729689900000,9455,Imperial,7,4411,Ninjas in Pyjamas,13,Ninjas in Pyjamas,Vertigo,7791,Thunderpick World Championship 2024
186794,1729621800000,6248,The MongolZ,13,4991,fnatic,7,The MongolZ,Dust2,7791,Thunderpick World Championship 2024
186793,1729621800000,4991,fnatic,11,6248,The MongolZ,13,The MongolZ,Mirage,7791,Thunderpick World Championship 2024
186789,1729600200000,9996,9z,10,4991,fnatic,13,fnatic,Dust2,7791,Thunderpick World Championship 2024
186786,1729600200000,9996,9z,8,4991,fnatic,13,fnatic,Inferno,7791,Thunderpick World Championship 2024
186781,1729600200000,4991,fnatic,4,9996,9z,13,9z,Ancient,7791,Thunderpick World Championship 2024
186759,1729527000000,11283,Falcons,8,5378,Virtus.pro,13,Virtus.pro,Anubis,7791,Thunderpick World Championship 2024
186758,1729527000000,11283,Falcons,9,5378,Virtus.pro,13,Virtus.pro,Mirage,7791,Thunderpick World Championship 2024
186743,1729503000000,4914,3DMAX,13,11283,Falcons,9,3DMAX,Nuke,7791,Thunderpick World Championship 2024
186739,1729503000000,4914,3DMAX,13,11283,Falcons,10,3DMAX,Anubis,7791,Thunderpick World Championship 2024
186727,1729452600000,4773,paiN,13,9215,MIBR,11,paiN,Nuke,7804,ESL Challenger League Season 48 South America
186725,1729452600000,9215,MIBR,7,4773,paiN,13,paiN,Mirage,7804,ESL Challenger League Season 48 South America
186722,1729452600000,9215,MIBR,13,4773,paiN,4,MIBR,Anubis,7804,ESL Challenger League Season 48 South America
186700,1729436400000,7969,Nemiga,10,10333,Sangal,13,Sangal,Mirage,7800,ESL Challenger League Season 48 Europe
186695,1729436400000,7969,Nemiga,4,10333,Sangal,13,Sangal,Ancient,7800,ESL Challenger League Season 48 Europe
186721,1729435500000,4869,ENCE,13,7175,HEROIC,8,ENCE,Dust2,7860,Elisa Masters Espoo 2024
186708,1729435500000,7175,HEROIC,19,4869,ENCE,22,ENCE,Vertigo,7860,Elisa Masters Espoo 2024
186701,1729435500000,4869,ENCE,13,7175,HEROIC,7,ENCE,Nuke,7860,Elisa Masters Espoo 2024
186694,1729435500000,7175,HEROIC,13,4869,ENCE,10,HEROIC,Ancient,7860,Elisa Masters Espoo 2024
186647,1729375200000,12144,BESTIA,10,9215,MIBR,13,MIBR,Anubis,7804,ESL Challenger League Season 48 South America
186646,1729375200000,12144,BESTIA,13,9215,MIBR,1,BESTIA,Nuke,7804,ESL Challenger League Season 48 South America
186645,1729375200000,9215,MIBR,13,12144,BESTIA,1,MIBR,Mirage,7804,ESL Challenger League Season 48 South America
186642,1729359300000,11241,B8,8,7175,HEROIC,13,HEROIC,Dust2,7860,Elisa Masters Espoo 2024
186638,1729359300000,11241,B8,5,7175,HEROIC,13,HEROIC,Anubis,7860,Elisa Masters Espoo 2024
186636,1729350000000,4914,3DMAX,2,7969,Nemiga,13,Nemiga,Anubis,7800,ESL Challenger League Season 48 Europe
186632,1729350000000,4914,3DMAX,13,7969,Nemiga,16,Nemiga,Ancient,7800,ESL Challenger League Season 48 Europe
186623,1729350000000,7969,Nemiga,11,4914,3DMAX,13,3DMAX,Dust2,7800,ESL Challenger League Season 48 Europe
186626,1729344600000,4869,ENCE,13,6248,The MongolZ,8,ENCE,Ancient,7860,Elisa Masters Espoo 2024
186622,1729344600000,4869,ENCE,1,6248,The MongolZ,13,The MongolZ,Mirage,7860,Elisa Masters Espoo 2024
186617,1729344600000,6248,The MongolZ,8,4869,ENCE,13,ENCE,Anubis,7860,Elisa Masters Espoo 2024
186599,1729332000000,7969,Nemiga,13,4991,fnatic,10,Nemiga,Dust2,7778,RES Regional Champions 2024
186596,1729332000000,4991,fnatic,5,7969,Nemiga,13,Nemiga,Ancient,7778,RES Regional Champions 2024
186579,1729288800000,7176,RED Canids,14,12144,BESTIA,16,BESTIA,Anubis,7804,ESL Challenger League Season 48 South America
186577,1729288800000,12144,BESTIA,13,7176,RED Canids,5,BESTIA,Nuke,7804,ESL Challenger League Season 48 South America
186567,1729270800000,10567,SAW,10,4914,3DMAX,13,3DMAX,Inferno,7800,ESL Challenger League Season 48 Europe
186559,1729270800000,4914,3DMAX,11,10567,SAW,13,SAW,Ancient,7800,ESL Challenger League Season 48 Europe
186549,1729270800000,4914,3DMAX,13,10567,SAW,10,3DMAX,Anubis,7800,ESL Challenger League Season 48 Europe
186555,1729267200000,4869,ENCE,13,9996,9z,9,ENCE,Mirage,7860,Elisa Masters Espoo 2024
186548,1729267200000,9996,9z,6,4869,ENCE,13,ENCE,Ancient,7860,Elisa Masters Espoo 2024
186511,1729202400000,4773,paiN,13,9215,MIBR,7,paiN,Vertigo,7804,ESL Challenger League Season 48 South America
186509,1729202400000,9215,MIBR,7,4773,paiN,13,paiN,Mirage,7804,ESL Challenger League Season 48 South America
186506,1729202400000,4773,paiN,3,9215,MIBR,13,MIBR,Nuke,7804,ESL Challenger League Season 48 South America
186510,1729202400000,9455,Imperial,13,7176,RED Canids,16,RED Canids,Mirage,7804,ESL Challenger League Season 48 South America
186508,1729202400000,7176,RED Canids,10,9455,Imperial,13,Imperial,Dust2,7804,ESL Challenger League Season 48 South America
186504,1729202400000,7176,RED Canids,13,9455,Imperial,7,RED Canids,Anubis,7804,ESL Challenger League Season 48 South America
186501,1729184400000,10333,Sangal,13,7969,Nemiga,8,Sangal,Anubis,7800,ESL Challenger League Season 48 Europe
186493,1729184400000,10333,Sangal,5,7969,Nemiga,13,Nemiga,Ancient,7800,ESL Challenger League Season 48 Europe
186488,1729184400000,7969,Nemiga,7,10333,Sangal,13,Sangal,Mirage,7800,ESL Challenger League Season 48 Europe
186484,1729173600000,4869,ENCE,10,7175,HEROIC,13,HEROIC,Nuke,7860,Elisa Masters Espoo 2024
186477,1729173600000,7175,HEROIC,13,4869,ENCE,10,HEROIC,Vertigo,7860,Elisa Masters Espoo 2024
186464,1729163400000,9996,9z,6,4869,ENCE,13,ENCE,Ancient,7860,Elisa Masters Espoo 2024
186427,1729116000000,9215,MIBR,13,7176,RED Canids,3,MIBR,Nuke,7804,ESL Challenger League Season 48 South America
186425,1729116000000,7176,RED Canids,8,9215,MIBR,13,MIBR,Ancient,7804,ESL Challenger League Season 48 South America
186421,1729116000000,9215,MIBR,10,7176,RED Canids,13,RED Canids,Mirage,7804,ESL Challenger League Season 48 South America
186412,1729099200000,4914,3DMAX,9,7969,Nemiga,13,Nemiga,Ancient,7800,ESL Challenger League Season 48 Europe
186399,1729099200000,7969,Nemiga,16,4914,3DMAX,13,Nemiga,Inferno,7800,ESL Challenger League Season 48 Europe
186413,1729098000000,10333,Sangal,13,10567,SAW,6,Sangal,Vertigo,7800,ESL Challenger League Season 48 Europe
186405,1729098000000,10333,Sangal,13,10567,SAW,9,Sangal,Anubis,7800,ESL Challenger League Season 48 Europe
186396,1729098000000,10333,Sangal,9,10567,SAW,13,SAW,Nuke,7800,ESL Challenger League Season 48 Europe
186391,1729089000000,11241,B8,8,6248,The MongolZ,13,The MongolZ,Inferno,7860,Elisa Masters Espoo 2024
186380,1729089000000,6248,The MongolZ,13,11241,B8,3,The MongolZ,Nuke,7860,Elisa Masters Espoo 2024
186370,1729082400000,4411,Ninjas in Pyjamas,14,11241,B8,16,B8,Mirage,7860,Elisa Masters Espoo 2024
186382,1729078500000,10333,Sangal,13,7969,Nemiga,5,Sangal,Anubis,7778,RES Regional Champions 2024
186375,1729078500000,10333,Sangal,19,7969,Nemiga,17,Sangal,Vertigo,7778,RES Regional Champions 2024
186369,1729078500000,10333,Sangal,6,7969,Nemiga,13,Nemiga,Ancient,7778,RES Regional Champions 2024
186343,1729029600000,7176,RED Canids,13,12144,BESTIA,10,RED Canids,Anubis,7804,ESL Challenger League Season 48 South America
186340,1729029600000,12144,BESTIA,4,7176,RED Canids,13,RED Canids,Nuke,7804,ESL Challenger League Season 48 South America
186286,1728838800000,4494,MOUZ,11,4608,Natus Vincere,13,Natus Vincere,Ancient,7439,IEM Rio 2024
186280,1728838800000,4608,Natus Vincere,6,4494,MOUZ,13,MOUZ,Mirage,7439,IEM Rio 2024
186276,1728838800000,4494,MOUZ,2,4608,Natus Vincere,13,Natus Vincere,Dust2,7439,IEM Rio 2024
186272,1728838800000,4608,Natus Vincere,13,4494,MOUZ,11,Natus Vincere,Inferno,7439,IEM Rio 2024
186238,1728759000000,8297,FURIA,3,4494,MOUZ,13,MOUZ,Mirage,7439,IEM Rio 2024
186237,1728759000000,4494,MOUZ,13,8297,FURIA,3,MOUZ,Nuke,7439,IEM Rio 2024
186231,1728745200000,7175,HEROIC,6,4608,Natus Vincere,13,Natus Vincere,Mirage,7439,IEM Rio 2024
186226,1728745200000,4608,Natus Vincere,16,7175,HEROIC,14,Natus Vincere,Dust2,7439,IEM Rio 2024
186216,1728745200000,7175,HEROIC,13,4608,Natus Vincere,9,HEROIC,Ancient,7439,IEM Rio 2024
186192,1728670500000,9565,Vitality,10,4494,MOUZ,13,MOUZ,Inferno,7439,IEM Rio 2024
186190,1728670500000,4494,MOUZ,13,9565,Vitality,11,MOUZ,Nuke,7439,IEM Rio 2024
